match,decision,decision_partner,male_flag,samerace,age,age_partner,goal_code,date_frequency,go_out_frequency,expected_happy,score_attractive,score_sincere,score_intelligence,score_fun,score_ambition,score_interest,score_overall,score_prob_match
0,0,0,1,1,24,27,1,6,3,5,6.0,5.0,7.0,6.0,6.0,4.0,5.0,3.0
0,0,1,1,0,24,23,1,6,3,5,6.0,8.0,7.0,6.0,5.0,3.0,5.0,4.0
0,1,0,1,0,24,25,1,6,3,5,8.0,7.0,7.0,9.0,8.0,4.0,7.0,5.0
0,0,1,1,1,24,29,1,6,3,5,8.0,7.0,6.0,6.0,8.0,2.0,6.0,4.0
0,1,0,1,1,24,29,1,6,3,5,8.0,8.0,7.0,7.0,6.0,4.0,7.0,4.0
0,1,0,1,0,25,22,1,4,1,5,7.0,10.0,8.0,7.0,5.0,4.0,7.0,5.0
1,1,1,1,0,25,23,1,4,1,5,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0
0,1,0,1,1,25,26,1,4,1,5,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0
1,1,1,1,1,25,27,1,4,1,5,7.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0
0,1,0,1,0,25,28,1,4,1,5,8.0,10.0,8.0,6.0,8.0,5.0,8.0,5.0
1,1,1,1,0,25,25,1,4,1,5,7.0,10.0,8.0,8.0,7.0,5.0,8.0,5.0
0,1,0,1,0,25,35,1,4,1,5,7.0,10.0,8.0,7.0,7.0,5.0,8.0,5.0
0,1,0,1,0,25,32,1,4,1,5,7.0,10.0,8.0,8.0,6.0,7.0,8.0,5.0
0,1,0,1,0,25,30,1,4,1,5,7.0,10.0,8.0,8.0,7.0,4.0,7.0,5.0
1,1,1,1,0,25,22,1,4,1,5,7.0,10.0,8.0,8.0,7.0,8.0,7.0,5.0
0,1,0,1,0,25,23,1,4,1,5,7.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0
0,0,0,1,0,25,23,1,4,1,5,7.0,10.0,7.0,6.0,6.0,7.0,5.0,5.0
0,0,0,1,0,25,27,1,4,1,5,8.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0
1,1,1,1,1,25,23,1,4,1,5,7.0,10.0,8.0,6.0,8.0,3.0,5.0,5.0
1,1,1,1,0,25,29,1,4,1,5,9.0,10.0,8.0,6.0,8.0,3.0,8.0,5.0
0,1,0,1,0,25,29,1,4,1,5,7.0,10.0,8.0,7.0,7.0,3.0,8.0,5.0
0,0,1,1,1,28,22,2,6,1,6,6.0,7.0,8.0,6.0,9.0,8.0,5.0,3.0
0,0,0,1,1,28,28,2,6,1,6,5.0,5.0,8.0,5.0,10.0,5.0,4.0,2.0
0,0,0,1,0,28,25,2,6,1,6,6.0,8.0,9.0,8.0,6.0,7.0,5.0,5.0
1,1,1,1,1,28,22,2,6,1,6,7.0,8.0,9.0,8.0,7.0,8.0,8.0,6.0
0,0,0,1,1,28,23,2,6,1,6,6.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0
0,0,0,1,1,28,27,2,6,1,6,5.0,7.0,8.0,5.0,9.0,6.0,6.0,6.0
0,0,0,1,1,28,29,2,6,1,6,5.0,7.0,8.0,7.0,8.0,8.0,5.0,6.0
0,0,0,1,0,27,22,5,5,1,9,6.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0
0,0,0,1,1,27,26,5,5,1,9,3.0,6.0,5.0,5.0,3.0,7.0,5.0,4.0
0,0,0,1,1,27,27,5,5,1,9,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0
0,0,0,1,0,27,28,5,5,1,9,4.0,4.0,7.0,6.0,8.0,3.0,4.0,2.0
0,0,0,1,0,27,25,5,5,1,9,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0
0,0,0,1,0,27,35,5,5,1,9,3.0,7.0,6.0,7.0,5.0,8.0,6.0,4.0
0,0,0,1,0,27,32,5,5,1,9,2.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0
0,0,0,1,0,27,30,5,5,1,9,3.0,8.0,7.0,6.0,7.0,6.0,6.0,3.0
0,0,0,1,0,27,23,5,5,1,9,7.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0
0,0,0,1,0,27,23,5,5,1,9,6.0,6.0,7.0,5.0,5.0,4.0,4.0,3.0
0,0,0,1,0,27,27,5,5,1,9,7.0,7.0,6.0,6.0,8.0,7.0,7.0,3.0
0,0,0,1,1,27,23,5,5,1,9,3.0,8.0,5.0,4.0,5.0,7.0,6.0,5.0
0,0,0,1,0,27,29,5,5,1,9,7.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0
0,0,1,1,0,27,29,5,5,1,9,5.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0
1,1,1,0,1,20,22,1,3,1,4,7.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0
0,0,1,0,0,20,18,1,3,1,4,4.0,8.0,7.0,4.0,9.0,3.0,4.0,5.0
0,0,1,0,0,20,22,1,3,1,4,5.0,1.0,6.0,2.0,8.0,1.0,1.0,2.0
1,1,1,0,0,20,21,1,3,1,4,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0
1,1,1,0,0,20,22,1,3,1,4,5.0,7.0,9.0,6.0,8.0,7.0,8.0,5.0
1,1,1,0,0,20,22,1,3,1,4,10.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0
1,1,1,0,0,20,21,1,3,1,4,9.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0
0,1,0,0,0,20,20,1,3,1,4,8.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0
0,0,0,0,0,20,19,1,3,1,4,2.0,7.0,6.0,2.0,5.0,1.0,2.0,5.0
0,1,0,0,0,21,22,1,4,1,7,8.0,10.0,9.0,10.0,5.0,5.0,8.0,1.0
0,0,0,0,0,21,18,1,4,1,7,5.0,9.0,6.0,5.0,5.0,2.0,4.0,6.0
0,0,1,0,0,21,22,1,4,1,7,5.0,9.0,8.0,1.0,10.0,1.0,1.0,4.0
1,1,1,0,1,21,21,1,4,1,7,10.0,9.0,10.0,10.0,10.0,7.0,9.0,2.0
1,1,1,0,1,21,22,1,4,1,7,6.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0
0,1,0,0,1,21,22,1,4,1,7,9.0,9.0,8.0,10.0,7.0,8.0,9.0,7.0
1,1,1,0,1,21,21,1,4,1,7,6.0,10.0,9.0,8.0,7.0,4.0,6.0,8.0
0,1,0,0,0,21,20,1,4,1,7,9.0,9.0,8.0,6.0,5.0,5.0,7.0,7.0
0,0,0,0,0,21,19,1,4,1,7,4.0,9.0,8.0,3.0,6.0,2.0,3.0,5.0
0,1,0,0,0,20,22,2,7,4,6,7.0,6.0,6.0,7.0,4.0,4.0,6.0,6.0
0,1,0,0,0,20,18,2,7,4,6,8.0,7.0,6.0,6.0,5.0,4.0,7.0,7.0
0,0,1,0,0,20,22,2,7,4,6,4.0,3.0,4.0,2.0,9.0,3.0,2.0,2.0
0,0,0,0,0,20,21,2,7,4,6,7.0,5.0,5.0,6.0,5.0,3.0,5.0,4.0
0,0,0,0,0,20,22,2,7,4,6,5.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0
1,1,1,0,0,20,21,2,7,4,6,8.0,6.0,7.0,8.0,7.0,5.0,8.0,8.0
0,1,0,0,0,20,20,2,7,4,6,7.0,8.0,7.0,5.0,6.0,6.0,7.0,6.0
0,0,0,0,0,20,19,2,7,4,6,5.0,6.0,4.0,5.0,3.0,3.0,5.0,6.0
0,0,0,0,0,21,22,1,5,1,3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
0,0,0,0,0,21,18,1,5,1,3,6.0,10.0,10.0,7.0,6.0,5.0,5.0,8.0
0,0,1,0,0,21,22,1,5,1,3,2.0,10.0,10.0,2.0,10.0,2.0,2.0,6.0
1,1,1,0,1,21,21,1,5,1,3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0,0,0,0,1,21,22,1,5,1,3,6.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0
1,1,1,0,1,21,22,1,5,1,3,8.0,5.0,9.0,9.0,10.0,8.0,7.0,7.0
1,1,1,0,1,21,21,1,5,1,3,9.0,10.0,9.0,8.0,8.0,7.0,8.0,8.0
0,0,0,0,0,21,20,1,5,1,3,6.0,9.0,9.0,9.0,9.0,5.0,6.0,8.0
1,1,1,0,0,21,22,1,1,1,7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0,1,0,0,0,21,18,1,1,1,7,7.0,10.0,8.0,8.0,8.0,6.0,8.0,7.0
0,0,1,0,0,21,22,1,1,1,7,4.0,4.0,8.0,2.0,10.0,0.0,3.0,5.0
1,1,1,0,1,21,21,1,1,1,7,10.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0
0,0,0,0,1,21,22,1,1,1,7,6.0,9.0,10.0,7.0,9.0,4.0,7.0,6.0
1,1,1,0,1,21,22,1,1,1,7,8.0,6.0,6.0,7.0,5.0,6.0,7.0,6.0
0,0,1,0,1,21,21,1,1,1,7,7.0,8.0,8.0,6.0,6.0,3.0,6.0,3.0
0,0,0,0,0,21,19,1,1,1,7,4.0,8.0,7.0,3.0,7.0,0.0,5.0,6.0
0,1,0,0,0,21,22,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0
0,0,0,0,0,21,18,1,3,1,6,7.0,10.0,8.0,7.0,8.0,4.0,7.0,2.0
0,0,1,0,0,21,22,1,3,1,6,4.0,8.0,7.0,5.0,9.0,3.0,2.0,1.0
1,1,1,0,1,21,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
0,0,0,0,1,21,22,1,3,1,6,6.0,10.0,9.0,7.0,8.0,6.0,7.0,4.0
0,0,1,0,1,21,22,1,3,1,6,8.0,6.0,7.0,6.0,8.0,5.0,7.0,2.0
0,0,1,0,1,21,21,1,3,1,6,7.0,8.0,6.0,6.0,6.0,6.0,8.0,1.0
0,0,0,0,0,21,20,1,3,1,6,5.0,10.0,8.0,5.0,8.0,4.0,6.0,1.0
1,1,1,0,0,19,21,1,3,1,4,6.0,8.0,8.0,9.0,8.0,6.0,7.0,8.0
1,1,1,0,0,19,22,1,3,1,4,8.0,10.0,9.0,10.0,8.0,7.0,8.0,9.0
1,1,1,0,0,20,22,5,4,3,3,7.0,8.0,7.0,8.0,8.0,5.0,6.0,8.0
0,0,0,0,0,20,18,5,4,3,3,5.0,8.0,6.0,2.0,2.0,2.0,4.0,6.0
0,0,0,0,0,20,22,5,4,3,3,2.0,1.0,4.0,1.0,6.0,0.0,1.0,8.0
1,1,1,0,0,20,21,5,4,3,3,6.0,8.0,8.0,6.0,8.0,5.0,5.0,7.0
0,0,1,0,0,20,22,5,4,3,3,8.0,10.0,8.0,7.0,8.0,6.0,7.0,8.0
0,0,1,0,0,20,22,5,4,3,3,9.0,4.0,5.0,2.0,2.0,1.0,2.0,7.0
1,1,1,0,0,20,21,5,4,3,3,8.0,7.0,8.0,6.0,5.0,2.0,6.0,5.0
1,1,1,0,0,20,20,5,4,3,3,9.0,9.0,9.0,8.0,10.0,2.0,9.0,5.0
0,0,0,0,0,20,19,5,4,3,3,7.0,8.0,6.0,5.0,7.0,2.0,5.0,5.0
0,1,0,0,0,21,22,5,7,1,2,8.0,10.0,10.0,7.0,7.0,8.0,9.0,1.0
0,1,0,0,0,21,18,5,7,1,2,9.0,10.0,7.0,5.0,10.0,9.0,9.0,1.0
0,0,1,0,0,21,22,5,7,1,2,4.0,6.0,7.0,6.0,6.0,1.0,5.0,10.0
0,1,0,0,1,21,21,5,7,1,2,6.0,10.0,10.0,8.0,8.0,4.0,8.0,1.0
0,1,0,0,1,21,22,5,7,1,2,8.0,7.0,10.0,7.0,10.0,9.0,9.0,1.0
0,0,0,0,1,21,22,5,7,1,2,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0
0,1,0,0,1,21,21,5,7,1,2,9.0,10.0,10.0,5.0,7.0,4.0,9.0,1.0
0,1,0,0,0,21,20,5,7,1,2,6.0,10.0,5.0,2.0,2.0,4.0,7.0,1.0
1,1,1,1,1,22,20,1,3,1,6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0
0,0,1,1,0,22,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
0,0,1,1,0,22,20,1,3,1,6,6.0,10.0,7.0,7.0,7.0,7.0,8.0,4.0
0,0,0,1,0,22,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
1,1,1,1,0,22,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0,0,1,1,0,22,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
1,1,1,1,0,22,20,1,3,1,6,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0
0,0,1,1,0,22,21,1,3,1,6,6.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0
0,1,0,1,0,18,20,2,5,1,5,9.0,7.0,7.0,6.0,4.0,5.0,8.0,2.0
0,0,0,1,0,18,21,2,5,1,5,6.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0
0,0,1,1,0,18,20,2,5,1,5,4.0,6.0,6.0,5.0,4.0,5.0,4.0,1.0
0,0,0,1,0,18,21,2,5,1,5,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0
0,0,1,1,0,18,21,2,5,1,5,6.0,5.0,5.0,4.0,4.0,6.0,4.0,2.0
0,0,0,1,0,18,21,2,5,1,5,6.0,6.0,5.0,6.0,5.0,6.0,6.0,2.0
0,0,0,1,0,18,20,2,5,1,5,9.0,6.0,8.0,5.0,7.0,4.0,5.0,8.0
0,0,1,1,0,18,21,2,5,1,5,5.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0
0,1,0,1,0,22,20,2,4,1,6,6.0,7.0,7.0,4.0,4.0,5.0,6.0,6.0
0,1,0,1,0,22,21,2,4,1,6,7.0,6.0,7.0,5.0,5.0,8.0,8.0,8.0
0,1,0,1,0,22,20,2,4,1,6,5.0,6.0,8.0,7.0,7.0,7.0,7.0,2.0
0,1,0,1,0,22,21,2,4,1,6,6.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0
0,1,0,1,0,22,21,2,4,1,6,5.0,4.0,3.0,2.0,5.0,4.0,7.0,7.0
0,1,0,1,0,22,21,2,4,1,6,8.0,7.0,6.0,5.0,5.0,5.0,7.0,8.0
0,0,0,1,0,22,20,2,4,1,6,7.0,5.0,6.0,6.0,8.0,7.0,8.0,8.0
0,1,0,1,0,22,21,2,4,1,6,2.0,7.0,9.0,6.0,7.0,7.0,7.0,7.0
1,1,1,1,0,21,20,1,3,1,6,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0
1,1,1,1,1,21,21,1,3,1,6,8.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0
0,0,0,1,0,21,20,1,3,1,6,5.0,8.0,8.0,6.0,7.0,5.0,5.0,7.0
1,1,1,1,1,21,21,1,3,1,6,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0
1,1,1,1,1,21,21,1,3,1,6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
1,1,1,1,1,21,21,1,3,1,6,10.0,5.0,6.0,10.0,10.0,10.0,10.0,9.0
1,1,1,1,0,21,19,1,3,1,6,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0
1,1,1,1,0,21,20,1,3,1,6,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0
0,0,1,1,1,21,21,1,3,1,6,4.0,6.0,6.0,5.0,4.0,2.0,3.0,5.0
1,1,1,1,0,22,20,4,6,3,6,7.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0
1,1,1,1,1,22,21,4,6,3,6,6.0,8.0,9.0,9.0,8.0,6.0,7.0,8.0
0,0,0,1,0,22,20,4,6,3,6,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0
0,0,0,1,1,22,21,4,6,3,6,5.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0
0,0,0,1,1,22,21,4,6,3,6,7.0,6.0,8.0,9.0,7.0,7.0,7.0,3.0
0,0,0,1,1,22,21,4,6,3,6,7.0,7.0,7.0,7.0,7.0,8.0,7.0,3.0
0,1,0,1,0,22,20,4,6,3,6,7.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0
0,0,1,1,1,22,21,4,6,3,6,4.0,8.0,7.0,6.0,6.0,5.0,5.0,7.0
1,1,1,1,0,22,20,6,5,1,1,10.0,7.0,9.0,10.0,8.0,10.0,10.0,10.0
0,0,1,1,1,22,21,6,5,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0
1,1,1,1,1,22,21,6,5,1,1,7.0,3.0,7.0,10.0,7.0,8.0,7.0,10.0
1,1,1,1,1,22,21,6,5,1,1,7.0,7.0,7.0,7.0,5.0,5.0,7.0,8.0
0,1,0,1,1,22,21,6,5,1,1,7.0,7.0,8.0,8.0,10.0,6.0,7.0,10.0
1,1,1,1,0,22,19,6,5,1,1,9.0,8.0,8.0,6.0,7.0,3.0,8.0,7.0
0,1,0,1,0,22,20,6,5,1,1,8.0,5.0,7.0,8.0,5.0,6.0,7.0,10.0
0,0,0,1,1,22,21,6,5,1,1,5.0,8.0,7.0,0.0,5.0,0.0,4.0,7.0
1,1,1,1,0,21,20,1,3,2,5,10.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0
1,1,1,1,1,21,21,1,3,2,5,7.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0
1,1,1,1,0,21,20,1,3,2,5,7.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0
1,1,1,1,1,21,21,1,3,2,5,9.0,7.0,6.0,10.0,8.0,7.0,8.0,9.0
0,1,0,1,1,21,21,1,3,2,5,7.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0
0,1,0,1,1,21,21,1,3,2,5,8.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0
1,1,1,1,0,21,20,1,3,2,5,8.0,8.0,10.0,10.0,8.0,7.0,8.0,8.0
0,0,1,1,1,21,21,1,3,2,5,6.0,9.0,7.0,7.0,8.0,7.0,5.0,8.0
0,0,1,1,0,20,20,1,6,2,6,5.0,5.0,5.0,2.0,1.0,2.0,5.0,2.0
0,0,1,1,0,20,21,1,6,2,6,3.0,3.0,5.0,6.0,1.0,1.0,5.0,2.0
0,0,1,1,0,20,20,1,6,2,6,1.0,1.0,6.0,2.0,5.0,1.0,3.0,2.0
0,0,0,1,0,20,21,1,6,2,6,6.0,5.0,5.0,4.0,3.0,2.0,6.0,2.0
0,0,0,1,0,20,21,1,6,2,6,6.0,6.0,6.0,3.0,8.0,2.0,6.0,2.0
1,1,1,1,0,20,20,1,6,2,6,9.0,6.0,8.0,6.0,6.0,6.0,9.0,5.0
0,0,1,1,0,20,21,1,6,2,6,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0
0,0,0,1,0,19,20,2,7,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0,0,1,0,19,21,2,7,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0,0,1,0,19,20,2,7,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0,0,1,0,19,21,2,7,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0,0,1,0,19,20,2,7,3,5,6.0,6.0,7.0,6.0,6.0,2.0,5.0,1.0
0,0,1,0,0,27,26,1,7,2,5,7.0,9.0,7.0,9.0,6.0,9.0,8.0,7.0
0,0,1,0,1,27,32,1,7,2,5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0
1,1,1,0,1,27,29,1,7,2,5,8.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0
0,0,1,0,0,27,28,1,7,2,5,5.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
0,0,0,0,1,24,26,1,6,5,5,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0
0,0,0,0,0,24,32,1,6,5,5,7.0,6.0,8.0,7.0,8.0,6.0,6.0,5.0
0,0,0,0,0,24,29,1,6,5,5,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0
0,0,1,0,0,24,28,1,6,5,5,5.0,6.0,5.0,7.0,5.0,6.0,5.0,5.0
1,1,1,0,0,23,26,1,5,3,8,8.0,9.0,7.0,9.0,10.0,8.0,9.0,6.0
0,1,0,0,1,23,32,1,5,3,8,7.0,8.0,9.0,8.0,7.0,8.0,7.0,5.0
0,0,1,0,0,23,28,1,5,3,8,6.0,5.0,6.0,5.0,6.0,4.0,5.0,2.0
0,1,0,1,0,26,27,1,4,1,7,8.0,8.0,9.0,8.0,9.0,7.0,7.0,6.0
0,0,0,1,1,26,24,1,4,1,7,6.0,10.0,10.0,6.0,7.0,5.0,7.0,6.0
1,1,1,1,0,26,23,1,4,1,7,9.0,9.0,9.0,8.0,8.0,7.0,9.0,6.0
0,1,0,1,1,32,27,1,3,2,6,8.0,7.0,4.0,6.0,6.0,4.0,8.0,6.0
0,0,0,1,0,32,24,1,3,2,6,3.0,8.0,8.0,9.0,8.0,1.0,1.0,1.0
0,0,1,1,1,32,23,1,3,2,6,3.0,8.0,8.0,2.0,7.0,1.0,1.0,8.0
1,1,1,1,1,29,27,1,5,2,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
0,0,0,1,0,29,24,1,5,2,6,5.0,9.0,8.0,6.0,8.0,6.0,6.0,6.0
0,1,0,1,0,28,27,1,6,2,4,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0
0,1,0,1,0,28,24,1,6,2,4,6.0,10.0,9.0,9.0,6.0,5.0,8.0,8.0
0,1,0,1,0,28,23,1,6,2,4,7.0,8.0,8.0,7.0,6.0,5.0,7.0,7.0
0,0,1,0,1,24,23,1,5,2,7,4.0,5.0,6.0,4.0,6.0,4.0,4.0,9.0
0,1,0,0,1,24,22,1,5,2,7,10.0,10.0,9.0,8.0,8.0,7.0,9.0,8.0
0,1,0,0,0,24,27,1,5,2,7,8.0,10.0,9.0,8.0,8.0,5.0,8.0,6.0
0,1,0,0,1,24,26,1,5,2,7,6.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0
0,0,0,0,1,24,30,1,5,2,7,6.0,8.0,7.0,6.0,5.0,7.0,7.0,2.0
1,1,1,0,1,24,23,1,5,2,7,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1,1,1,0,0,24,23,1,5,2,7,6.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0
1,1,1,0,1,24,28,1,5,2,7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
0,0,1,0,0,24,28,1,5,2,7,4.0,7.0,7.0,9.0,8.0,7.0,9.0,10.0
1,1,1,0,1,24,29,1,5,2,7,4.0,10.0,9.0,5.0,6.0,2.0,7.0,10.0
1,1,1,0,1,24,27,1,5,2,7,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0
1,1,1,0,1,24,22,1,5,2,7,6.0,4.0,8.0,9.0,9.0,9.0,8.0,7.0
0,0,0,0,0,33,29,2,7,4,6,5.0,5.0,7.0,8.0,7.0,4.0,5.0,5.0
0,1,0,0,1,33,22,2,7,4,6,5.0,6.0,8.0,9.0,8.0,6.0,8.0,5.0
0,1,0,0,1,33,26,2,7,4,6,9.0,8.0,9.0,8.0,9.0,8.0,8.0,6.0
0,1,0,0,1,33,28,2,7,4,6,8.0,9.0,9.0,8.0,8.0,8.0,8.0,5.0
0,0,0,0,0,33,28,2,7,4,6,5.0,5.0,9.0,6.0,7.0,8.0,4.0,5.0
0,1,0,0,1,33,29,2,7,4,6,8.0,9.0,9.0,7.0,8.0,8.0,9.0,8.0
0,0,1,0,1,23,23,1,5,2,5,4.0,6.0,7.0,4.0,7.0,4.0,4.0,7.0
0,0,1,0,1,23,28,1,5,2,5,4.0,7.0,8.0,5.0,7.0,4.0,4.0,8.0
0,0,0,0,0,23,29,1,5,2,5,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0
0,1,0,0,1,23,22,1,5,2,5,8.0,8.0,8.0,10.0,7.0,9.0,9.0,5.0
1,1,1,0,0,23,27,1,5,2,5,7.0,7.0,8.0,8.0,7.0,7.0,9.0,5.0
0,0,0,0,1,23,26,1,5,2,5,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0
0,0,0,0,1,23,27,1,5,2,5,8.0,8.0,7.0,7.0,6.0,7.0,8.0,0.0
0,0,0,0,1,23,30,1,5,2,5,7.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0
0,0,0,0,1,23,23,1,5,2,5,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0
0,0,1,0,0,23,23,1,5,2,5,5.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0
0,1,0,0,1,23,28,1,5,2,5,7.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0
0,0,1,0,1,23,29,1,5,2,5,5.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0
0,0,0,0,1,23,27,1,5,2,5,5.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0
0,0,0,0,1,23,22,1,5,2,5,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0
0,0,1,0,1,24,23,2,7,1,5,7.0,10.0,10.0,7.0,9.0,8.0,8.0,5.0
0,0,1,0,1,24,28,2,7,1,5,7.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0
0,0,0,0,0,24,29,2,7,1,5,8.0,10.0,7.0,10.0,7.0,5.0,7.0,5.0
0,1,0,0,1,24,22,2,7,1,5,10.0,9.0,9.0,9.0,8.0,7.0,9.0,1.0
0,0,0,0,0,24,27,2,7,1,5,9.0,9.0,9.0,8.0,9.0,8.0,8.0,1.0
0,1,0,0,1,24,26,2,7,1,5,9.0,9.0,8.0,7.0,9.0,7.0,9.0,5.0
0,0,0,0,1,24,30,2,7,1,5,8.0,8.0,7.0,7.0,5.0,4.0,2.0,5.0
0,0,0,0,1,24,23,2,7,1,5,10.0,9.0,9.0,8.0,7.0,4.0,8.0,1.0
0,0,1,0,0,24,23,2,7,1,5,6.0,9.0,8.0,8.0,7.0,10.0,8.0,1.0
0,0,0,0,1,24,28,2,7,1,5,9.0,7.0,9.0,7.0,7.0,5.0,7.0,1.0
0,0,1,0,0,24,28,2,7,1,5,8.0,10.0,9.0,7.0,7.0,10.0,9.0,5.0
0,0,1,0,1,24,29,2,7,1,5,9.0,9.0,9.0,7.0,8.0,5.0,8.0,5.0
0,1,0,0,1,24,27,2,7,1,5,9.0,9.0,9.0,7.0,8.0,7.0,9.0,5.0
0,1,0,0,1,24,22,2,7,1,5,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0
1,1,1,0,1,36,27,4,7,1,5,10.0,9.0,10.0,10.0,8.0,8.0,10.0,10.0
0,0,1,0,0,26,23,5,5,1,5,5.0,5.0,8.0,5.0,5.0,5.0,5.0,4.0
0,0,0,0,0,26,28,5,5,1,5,5.0,6.0,8.0,5.0,5.0,4.0,5.0,4.0
1,1,1,0,0,26,29,5,5,1,5,8.0,6.0,7.0,8.0,9.0,7.0,8.0,10.0
0,1,0,0,0,26,22,5,5,1,5,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
0,0,1,0,1,26,27,5,5,1,5,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0
0,1,0,0,0,26,26,5,5,1,5,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0
0,0,0,0,0,26,27,5,5,1,5,6.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0
1,1,1,0,0,26,30,5,5,1,5,7.0,7.0,7.0,5.0,6.0,5.0,6.0,6.0
